"","GSM2417003","GSM2417004","GSM2417005","GSM2417006","GSM2417007","GSM2417009","GSM2417011","GSM2417015","GSM2417016","ent_gene","symbol_limma"
"11736336_a_at",3.68659561747877,4.66591198593416,4.52437592814468,4.34262163468143,4.33593509314823,4.1587368311964,4.14548744721638,4.44945641658231,4.49448647063135,"9904","RBM19"
"11718984_a_at",6.48032594420338,7.47848854982828,6.93838695001503,7.39390776316441,7.05472843309824,7.22073852924002,7.36378938861504,7.303265510583,7.11744511623627,"9903","KLHL21"
"11720387_a_at",6.61143059828967,7.72338258414371,9.17451272283682,7.0734965890351,8.3992703909773,7.01096725090226,7.34947973601787,7.89083802143897,8.38571302488828,"9902","MRC2"
"11724961_a_at",8.42896061999225,8.72314635209646,7.77634356866773,9.16181180138531,8.48597156478487,8.78522635627731,9.34278191102788,7.93442469019038,9.43437256022308,"9901","SRGAP3"
"11719653_at",7.55846384552592,8.34209389968902,7.57172952438735,9.0646743347065,7.11448362248422,8.13059763815007,8.35148593611848,6.65682627428792,8.29865876711422,"9900","SV2A"
"11743065_at",5.46291021249456,3.75313869171723,5.03582373750561,5.00907965136015,5.28374929718183,5.0003851613443,5.06094447125637,4.52216929077008,5.78493999796852,"990","CDC6"
"11743495_s_at",10.0426543973806,10.2669224427993,7.27542212668542,10.0881862681575,8.22956674003588,9.73758734243227,10.8719714368704,6.07002924419171,10.483061111792,"9899","SV2B"
"11740040_a_at",5.5367001585927,6.03822534050642,5.71624698554945,5.84542470533467,6.22980041870188,5.64860510221264,5.60611118653982,6.1765178529758,5.86665851883798,"9898","UBAP2L"
"11720629_a_at",6.94829297900594,7.57803087050508,8.03747230188828,7.36016919673661,8.29921759983036,7.56806313088312,7.44483687174738,8.15168270571134,7.2182244830286,"9897","KIAA0196"
"11715265_at",8.55481514003705,8.43841091052452,8.49158425427406,8.66778700874682,8.3000360655056,8.59889126987037,9.03349218797027,8.42382374822257,8.74661803077873,"9896","FIG4"
"11724059_a_at",7.0133899620702,8.41178476494903,8.11670647519018,8.11286495307524,7.76610074971696,7.94827888678048,8.15313804702102,8.17865309339233,7.88474197226803,"9895","TECPR2"
"11752906_a_at",5.41980635146724,5.61887483693116,5.36623432452361,5.47376276098922,5.35451289366305,5.24146397721332,4.99406614351828,5.60009274938699,5.41045427579379,"9894","TELO2"
"11756889_s_at",10.2681340994819,10.4580250170213,8.52157805696363,11.0894349861563,9.48908770203577,10.5397649388071,11.1126659383719,8.45675488656412,10.8357545985225,"9892","SNAP91"
"11739972_at",7.73464871010538,7.70085074357457,7.41025371472293,7.92126416649128,7.2459101041591,7.7714443008638,8.25710674182417,6.96102289803124,7.86942429076128,"9891","NUAK1"
"11721182_a_at",3.62440804816075,3.89383551962815,3.28921734241332,3.72169473994999,3.34485575122402,3.81476379223269,4.12670446755528,2.8228328279111,4.6358178349516,"9890","PLPPR4"
"11736063_s_at",11.6776200108873,11.9689867658602,11.7225736557293,12.002830103181,11.8740675199196,11.8882024392809,11.8894010430439,12.1074726862131,11.6741767513636,"989","SEPT7"
"11722277_s_at",4.83543581934926,5.03848639794837,5.84600801659873,5.16123773013539,6.8223884425422,5.65557954864967,5.02549211717219,6.10757164063768,5.26899427080478,"9889","ZBED4"
"11718522_a_at",3.96231165715159,3.67079596551213,4.06393879224656,3.86802221638091,3.67761160107482,3.79996719576166,3.90526237629205,3.75228045384704,3.80782205066781,"9887","SMG7"
"11759836_at",4.83172197226449,4.99867210471189,5.58649983952315,5.58973193280537,5.23381425618752,4.25339972434194,4.14037034358696,4.93170789352828,4.17619382780655,"9886","RHOBTB1"
"11721462_at",8.1946792678285,8.49528213693874,8.08492636467232,8.49146460260558,8.25321687680688,8.59063525276766,8.47419250121399,8.51470369353279,8.09990150826606,"9885","OSBPL2"
"11734144_s_at",7.30968177625221,7.95150720020736,7.12640921401371,7.2374117308217,7.02559420557858,7.26693967428222,8.53724549199989,7.03493317566474,7.62065929049618,"9884","LRRC37A"
"11717557_s_at",8.2470415464065,9.42244505090353,9.61241469574325,9.60234406760122,9.95973668742656,9.32983948854393,9.53732242840681,9.46508880084355,9.79326508556776,"9883","POM121"
"11731503_at",6.0918047710695,5.78708503780013,5.88478613498883,6.38079077607955,6.02661416081904,6.61669208549115,6.59801078640757,6.0723776988437,6.31809951836921,"9882","TBC1D4"
"11722143_at",5.58005162765738,6.09488682172205,5.86734352636888,7.46563234063293,5.03162482865063,5.84726605440739,6.11822473287273,5.10119455187975,6.06400288840408,"9881","TRANK1"
"11725236_at",4.47356458663459,4.45588508015326,4.65648763789479,4.69467268899838,4.78554175272803,4.35608972187696,4.4193060055986,5.02862351698406,4.4630789614748,"9880","ZBTB39"
"11719081_a_at",7.67355298809065,7.11179332245608,7.31742884711704,7.73697146598969,7.87358824571216,7.64596069986544,7.74363412319872,7.67922744813132,7.49814077846359,"988","CDC5L"
"11727818_a_at",7.21639630049902,7.33650917763421,7.26899951422625,7.00821360421673,8.00445622270971,7.61276518273079,7.63107811498503,7.51932586105252,7.35719242164141,"9879","DDX46"
"11716892_at",7.49331699071408,7.19034070395225,6.90054833115705,7.2229771788566,7.42000123885287,7.54071851341437,7.71816907296131,7.47920774781123,7.28440036426892,"9878","TOX4"
"11719957_s_at",8.71100704545429,9.56595859287952,9.36582480484795,9.3955057124056,9.77938051888184,9.30992954919808,9.12588069060659,9.89020137871936,8.98504880001748,"9877","LOC441155"
"11734018_at",5.27687437389515,5.88801340695884,5.88028978240051,5.63689894803819,6.1175915539981,6.05370739610035,6.20212982446128,6.25368291616927,5.72022345972618,"9875","URB1"
"11733112_a_at",5.23726367534994,4.62546466690391,4.33397007296582,4.93425094514724,4.69868830412966,4.98238296391409,5.23726367534994,4.49202461991778,5.13129707533642,"9874","TLK1"
"11745472_a_at",4.09125067887452,3.77602727839917,3.29336793447573,3.56706981222243,3.79850290710339,3.36434770876757,3.77250030271382,3.20238455536131,3.56950011014301,"9873","FCHSD2"
"11717319_a_at",4.63217140673201,4.62250572675272,5.42025752552258,4.04657484550014,4.10188819510737,5.12134475759277,5.59080318000931,4.21091823181333,4.56466764815911,"9871","SEC24D"
"11716990_at",3.2929914140095,3.40428385043356,3.45972846294683,3.57455297964721,3.31156972410383,3.3370187303,3.21867179737118,3.14146055582834,3.52636898246315,"9870","AREL1"
"11722875_s_at",4.57473551250187,5.23498445490562,5.46687180322776,5.78079744193752,5.67331918467414,5.70418320523154,5.65539544939641,5.7923635998003,5.47186636789735,"987","LRBA"
"11757711_a_at",3.83604667486844,3.75934691211212,4.16759945641889,3.50010693282168,3.88226499926568,3.80359154246054,3.69078516258865,4.07833364941815,3.75934691211212,"9869","SETDB1"
"11757770_s_at",9.86886239674662,9.59866072284849,8.91102563863449,9.82280352469908,9.55544779989218,9.74071700209498,10.125373484547,9.27874050774324,9.88176230887783,"9868","TOMM70A"
"11719112_s_at",11.1733868215833,10.8472343678471,10.3115984516902,11.219443321265,10.4157021349069,10.9368904340095,11.2670089964239,10.1696643900981,10.7651657157274,"9867","PJA2"
"11728016_at",5.12307800773406,5.98804823028746,5.96140099788104,5.9501034478189,5.68284735663174,5.28863353175848,5.598620577002,5.5664811183222,5.62665995833232,"9866","TRIM66"
"11757583_s_at",5.57103398042751,7.29823365663776,5.1807270591882,7.64478131283221,8.17399401613199,7.72309406081861,7.93902345661586,7.82872349996176,7.50027370269686,"9865","TRIL"
"11724946_at",6.84930336964132,7.29277908441906,6.45782623857838,7.52046888382442,7.80054919862582,7.52664648726906,8.01441138869952,7.04119886194531,7.43305539304441,"9863","MAGI2"
"11752473_x_at",4.99816694066306,5.09360508513982,4.88405626072152,4.97128734575385,4.99707435766651,4.98944132534186,4.8023051522937,4.9130565136448,4.96494454842273,"9862","MED24"
"11731415_a_at",8.62843960209303,8.48902822295449,8.18481596092509,8.42724432848068,8.60839140563239,8.79249643041184,8.75176442231293,8.6770704490062,8.62324598939458,"9861","PSMD6"
"11740121_a_at",4.49545834754104,4.35883049838715,4.96349556385095,4.64811010908524,5.33963232688243,4.56143499847444,4.5775985002225,4.83365808257179,4.22284721025995,"9860","LRIG2"
"11726331_a_at",9.0927267968706,9.29478094742023,9.4586185388063,9.47536812699859,9.43666033342713,9.34908878456681,9.56326839014115,9.65545281365406,9.10079567821783,"9859","CEP170"
"11721176_at",7.27125679177568,7.36536708762661,6.54382062474725,7.48089871951033,7.4321705937039,7.48370267799296,7.75031300961069,6.89822419243242,7.92555061852897,"9858","PPP1R26"
"11719055_a_at",4.93269583628973,5.27155670039381,5.69680986302061,5.49762406955746,5.85302785078925,5.4907970675539,5.23637516659224,6.02076712198391,4.67523238780482,"9857","CEP350"
"11740305_at",6.77688996764826,7.16504950177191,4.60102757298145,7.86821184760018,5.87843810561894,7.75540570928367,7.75671321652759,4.14220879490576,7.82324174161859,"9856","KIAA0319"
"11743313_a_at",5.88738391891808,6.74651531842243,6.30118437603026,6.41334448122559,5.82292382139385,6.28796463850003,6.09053957036295,6.44642629591334,5.86973651697845,"9855","FARP2"
"11719553_s_at",7.19224930408565,7.68309414490463,7.1483861852001,7.89139004621316,7.00403681574429,7.38553133372249,7.64144315156877,6.83277386246499,8.16840033554255,"9854","C2CD2L"
"11755767_a_at",7.89536192533055,8.86624318668048,8.17700436292461,9.38690298600019,8.16517160121609,8.60700344712159,8.7921715340704,7.96541487912021,8.97663401212152,"9853","RUSC2"
"11725355_at",7.37763563730329,6.58769654312689,5.43994968588971,7.56831021103949,6.16170177303122,6.88718601066004,6.95346738633667,5.74967852080052,6.6200824302836,"9852","EPM2AIP1"
"11752031_a_at",3.17139420693279,3.71933287912021,3.3730236665518,3.3303682817027,3.46934153939988,3.45351745490991,3.38590424257579,3.50960911500103,3.48452401473954,"9851","KIAA0753"
"11736563_at",4.13496952859429,3.5909797662235,4.19936232699001,4.19906532028665,4.25019416194445,4.09283266364222,4.04470272402862,4.70711996993374,3.37092105463194,"9849","ZNF518A"
"11732431_a_at",3.64119509272792,4.07768522121107,3.96083214508628,3.61623019730561,3.47929690422512,3.61367102932383,3.53558573222745,3.57311476130385,3.74760468716018,"9848","MFAP3L"
"11758647_s_at",10.2445125599461,9.96431613902021,9.54652473315663,10.7022928036181,10.5260080172097,10.1476967336447,10.262935957662,9.72874279029746,10.2282910692256,"9847","C2CD5"
"11737624_a_at",3.56444023593192,3.91460532156649,3.61623019730561,3.77872946013415,3.1808352692375,3.56172359644898,3.62697716796535,3.61662589536353,3.44732705025829,"9846","GAB2"
"11730851_a_at",6.24768969059958,6.68807407737299,6.40206960619354,7.00818750305562,6.27142416710382,6.26926141255412,6.28874340107789,6.51183780474939,6.48496090304564,"9844","ELMO1"
"11718154_a_at",7.33023023030595,8.61199333827809,8.65027606717995,7.72492135292638,6.97047998675414,8.22806264546447,7.83129241597172,8.24221644267132,7.78261580098634,"9843","HEPH"
"11746104_s_at",3.50181405560055,3.76452240722821,3.58009194434972,3.90136069397711,3.61067794951905,3.83041013307635,3.6024227263172,3.68628181200282,4.29682591166994,"9842","PLEKHM1"
"11736594_x_at",6.83342524266065,6.5835277360611,6.73526810463767,7.00300574290508,6.91877251946001,6.51572222740235,6.84295976554224,6.88204387656808,6.4180918036349,"9841","ZBTB24"
"11748786_a_at",8.24918221101095,7.3464631992754,4.62034291146792,7.99312268696526,5.86017484521638,7.82575459660571,6.92453125646509,3.26995646872173,7.66578783206159,"9840","TESPA1"
"11755644_s_at",7.63994571127307,7.43193008296905,8.60444016984484,8.21869918603611,8.32164329135316,7.55890392023781,7.70626392325508,8.30376554522572,7.78633196999371,"984","CDK11A"
"11756954_s_at",7.81943687153723,8.92723152113815,9.59365388341078,8.64067976453326,8.91166889339426,8.44873867307196,8.41812149271183,9.24128874156624,7.25580151176863,"9839","ZEB2"
"11728863_at",6.82565691216983,5.91027904299713,6.4723571435192,6.40456562706465,6.85195089667259,5.99624963737941,6.40017288936806,6.82292523113698,6.34508965463871,"9837","GINS1"
"11723018_at",6.47416135232385,6.12471273321471,6.09765539639363,6.22812870237065,6.48440779053013,6.34004229969215,6.07515370512859,6.60331708935596,6.4783116356014,"9836","LCMT2"
"11744852_a_at",3.87912239225319,4.05275371661085,4.27985889825457,3.86346034962466,3.90598716061494,3.59559565698788,3.83869181753998,3.96054932453697,3.72454204369835,"9834","KIAA0125"
"11721563_a_at",3.92608383930045,4.17938925874066,4.33117450496013,3.93945888836401,4.56309641233799,4.30728706812493,3.53210078923821,4.48959220738724,4.0996525918471,"9833","MELK"
"11729736_a_at",8.11757248102902,7.70734517726291,7.78339380129742,7.66328907654766,8.60326681712826,7.94659714392358,8.15769929254675,7.77946022116246,7.71324680893452,"9832","JAKMIP2"
"11740128_a_at",5.91523528312615,5.63508687307902,5.61955028340981,5.42286039241961,6.11168519225052,5.34946259943349,5.74743385929343,5.65304487369492,5.67986246142677,"9831","ZNF623"
"11725413_x_at",5.03061884208207,5.64946797450098,8.08970497739654,5.39054854556115,5.60961858734257,6.17422982729583,6.02775343266399,6.17656189608516,5.86461320583274,"9830","TRIM14"
"11726617_s_at",4.87526733306865,3.57634048406879,6.54406982956346,3.70119523041526,6.44317865759943,5.55438985983433,3.65171969571429,5.65771328153681,4.42171042925665,"983","CDK1"
"11745300_a_at",10.4872122779803,10.8442373977831,10.1373320500268,10.8022786871012,10.0839675140619,10.6537253843869,11.2911146026303,10.2903450537716,10.9246900730249,"9829","DNAJC6"
"11720521_at",6.44099242305196,7.06494864841399,6.67889764841785,7.53635147891134,6.76433384817379,6.96094495722018,6.98599862980845,7.22494075180651,6.80538939950348,"9828","ARHGEF17"
"11745959_a_at",3.91198599794,3.9444803260359,3.66416670075445,4.03934463013534,3.80342528335923,3.85073299066543,3.79775115229516,3.91604266533535,4.05585435155447,"9827","RGP1"
"11722549_a_at",5.15652876349213,5.49954712561628,5.27644043091458,6.076191188764,5.34201222799507,5.18782744843681,5.2673836138465,5.48725389888637,5.41453898122814,"9826","ARHGEF11"
"11758471_s_at",7.76537972532375,7.71636649169998,6.76542813072821,8.04869596128993,7.53142839612737,8.04817654526855,8.29139067409826,7.82175326055691,8.13138236417473,"9825","SPATA2"
"11733663_a_at",3.07180064213953,3.10586903417857,3.39858280769185,2.9978624752651,2.78388272538034,2.67533888643988,2.66053919553708,2.97658253004864,2.83871195001762,"9824","ARHGAP11A"
"11737781_a_at",7.48477273484985,8.03957358262656,7.88303835379774,7.81736770716794,7.8108161667677,7.95348747774493,8.42399212267695,7.27636065533259,8.23022000165218,"9823","ARMCX2"
"11743480_s_at",10.4912436423838,10.445185985894,8.99997705365832,10.1527252539978,9.9905968579037,10.2341455236952,10.2748945925556,9.19655314181048,10.0170252933892,"9821","RB1CC1"
"11721385_a_at",6.67042996815374,6.52935055095589,6.39422461261729,6.39465716767561,6.12212940883501,6.24697155437124,6.33650442210873,6.2532430668181,6.45837549837256,"9820","CUL7"
"11761804_at",3.23492836849031,2.85879207052461,2.98082245266453,3.21241128585306,2.96410262291782,2.68656702686687,3.0535725423773,3.30702204841363,3.03139991767162,"9819","TSC22D2"
"11755541_x_at",3.80075772957776,3.79690013163443,3.8713554468966,3.71454907173833,5.11021026184258,4.12438787283206,4.35151240582927,4.07629167314869,3.9053142874263,"9818","NUP58"
"11716444_a_at",7.41790376583059,7.89711928103082,8.26287846421968,7.89996958170636,8.29696933642048,7.71373570920626,7.65049719186916,8.21570353721445,7.53586308967371,"9817","KEAP1"
"11746690_a_at",3.96619707688708,4.31621345359432,4.72189621765198,4.56691892746741,5.23271110102751,4.65722150661661,4.51525892387283,5.16218356875922,3.82606226585762,"9816","URB2"
"11746868_a_at",3.27252056343768,3.61623019730561,3.68784751056319,3.26923539017034,3.71179132823747,3.52339632523888,3.77569772241987,3.30430526629535,3.50418388729933,"9815","GIT2"
"11747547_a_at",6.2712858303163,6.45275688674007,5.89133718602227,6.33892548626558,5.93883787370083,6.08371088300518,5.65013002806808,6.37240908605823,5.97268993042234,"9814","SFI1"
"11716346_at",5.86134251786723,6.1669059263055,6.41343232380575,5.9736261952369,6.25118333859763,6.36475171347953,5.35447373394292,6.33749710948391,5.72182756759751,"9813","EFCAB14"
"11717035_s_at",3.76364861718914,3.58236589148012,3.515890767853,3.94534046030628,4.24307436594855,3.96958075536785,3.83266315867754,4.2353379798273,3.76212314304521,"9812","KIAA0141"
"11728516_a_at",6.16240567585603,6.83192358088784,6.20204972844625,7.42723421197514,6.30895237399742,6.47033793993518,6.54410436472796,6.38371599370165,6.34795426403573,"9811","CTIF"
"11758742_x_at",7.24477982743513,7.70878042228124,7.84343192114681,7.63098136825119,7.75362865810962,7.41530665053669,7.40188943773332,7.55211304116757,7.29152173132831,"9810","RNF40"
"11741385_a_at",8.10613187463162,8.28684777147991,7.98106711683922,8.68017557815795,7.85374691218264,8.22184741153063,8.38754935233989,7.80796973188842,8.41970859473459,"9807","IP6K1"
"11717453_at",8.48659043372445,9.52337194502349,8.45848617816891,10.2287642848457,8.9256296437644,9.48342928624691,9.81699406220416,8.35521836861233,9.4586635341911,"9806","SPOCK2"
"11736772_s_at",10.9361189646705,11.266641081144,10.6415464741601,11.2184897138844,10.6838811656773,11.320001260417,11.2827501536001,10.947217489181,11.3694568959658,"9805","SCRN1"
"11716379_s_at",10.9457510532515,10.5491021783264,9.65633873318577,10.8412745797373,10.4213109586164,10.8516713211426,11.0700799017773,10.2273085212186,10.8789353848801,"9804","TOMM20"
"11750061_x_at",7.12894834639414,6.91706090955343,7.39848811470283,6.96170166139976,7.67879779715562,7.68129908631558,7.35785321909907,7.75326035247237,7.31759057753186,"9802","DAZAP2"
"11727410_a_at",7.59562422821993,7.20011884051628,7.20551237220134,7.18001226294295,8.10028441563359,7.68474145119323,7.64612239612272,7.49350477224806,7.11104088102284,"9801","MRPL19"
"11735240_a_at",8.34356934250955,6.9123636393944,7.54357399781341,7.61612733664785,7.33218552648444,7.56812665429477,7.9032978490068,7.49080677362593,7.15194751153985,"98","ACYP2"
"11721809_a_at",7.60799517233031,8.16521300544496,8.60922614620838,8.05713540008835,8.67056060213261,8.07032379310701,7.85871092244963,8.75149401358192,7.61632489641913,"9798","IST1"
"11744354_a_at",5.1365524410793,4.69742342616824,5.07182636286426,4.66422697534311,5.22007419928665,4.86048518326516,4.9553194452146,4.79877581178457,5.21574744825467,"9797","TATDN2"
"11723622_a_at",8.41714734010834,9.03584097299048,7.40179685953291,10.3003969553933,6.96372424736644,8.11643981731421,8.62224708183563,5.20336307444033,9.12259576149673,"9796","PHYHIP"
"11757559_s_at",6.93491650990331,7.7982570262282,8.35040361900595,8.14093749935859,8.82550261617232,8.01905174941899,7.88836296389253,8.47859232600079,7.82776279053956,"9794","MAML1"
"11716224_a_at",7.14106244885515,8.12964229456895,7.87913691127426,8.50366129560174,8.34677183198132,8.07859940249032,8.1433138424725,7.78318535435743,8.11819547360704,"9793","CKAP5"
"11733919_s_at",6.93643958658785,7.64770080145621,7.78297975665146,7.19197332499223,7.08201306621585,7.61153933603618,7.60505594952959,7.64307682513704,7.38875443548867,"9792","SERTAD2"
"11743066_s_at",8.27552877063321,8.13383657351285,7.53001844861518,8.13190346699755,8.07171083047806,8.37229010269523,8.79162709163215,7.90499722960866,8.68435757550737,"9791","PTDSS1"
"11717332_at",4.2658890280617,4.05537077802622,3.73104461121283,4.31733249045806,3.56760988897232,3.56697550962024,4.0219516547756,3.81105068631254,3.8517645658679,"9790","BMS1"
"11731969_at",5.0255301049033,5.15756855013337,5.12760695697,5.40279397934139,4.93375149990094,4.52183203563972,4.71709524290829,5.22283532137318,4.88888622813659,"9789","SPCS2"
"11718541_a_at",7.40289612926019,8.61321972850843,9.01084707526804,8.3546706271437,9.17942824521678,9.0104492391587,8.39016900302153,9.47012951938745,8.01270434076612,"9788","MTSS1"
"11744793_x_at",2.48067849275839,2.67706284522444,3.23901492254344,2.5074104498915,3.11557308388528,2.72054178499664,2.54792148472381,2.64992328375204,2.58151357890883,"9787","DLGAP5"
"11736365_a_at",5.59290767599025,5.94149732151255,6.34123929770845,5.66258041844572,5.93347368071875,5.6553603458084,5.57550470323858,6.31925873621109,5.6245701399623,"9786","KIAA0586"
"11744452_x_at",6.35989145192345,7.31099405662498,7.62295430981026,7.42807087467531,7.50869431334002,7.19412936865636,6.96271310592377,7.49356144716741,7.12953314323384,"9785","DHX38"
"11747997_s_at",6.67586072019566,6.37251727176827,6.4024043374768,6.12244640727967,6.50184185438467,6.62939434681278,6.39987501375587,6.23342768644563,6.220643643074,"9784","SNX17"
"11739663_at",10.1272498378181,9.81754850015158,7.72403248902181,10.4621511713438,8.61839869702503,10.0024894202405,9.93272788252549,6.75225057041366,9.76905423953265,"9783","RIMS3"
"11759018_at",8.48235266316427,8.01895167218228,7.32199513514956,8.52318190896116,7.94493457093154,8.14031209079934,8.36638421454175,7.51274277960482,8.04949305606296,"9782","MATR3"
"11757347_s_at",7.53879933737164,8.32560495946629,8.16192909161721,8.20840985622304,8.7428678566524,8.98791586752288,8.34942656788971,9.26413649315516,7.62060130475906,"9781","RNF144A"
"11717662_a_at",5.18522368829937,6.90371804249219,8.2097430318371,6.43255479298723,7.20657088748409,6.51030517766243,6.60493443199954,8.00026770874831,6.98899552680504,"9780","PIEZO1"
"11755103_a_at",3.3007952264499,3.13168606116572,3.10084565835001,3.06304079400557,2.86154384259739,3.09891850284521,3.10766672439375,3.20280426508609,3.08922975978832,"978","CDA"
"11716927_a_at",8.49603815677933,8.8755000288278,8.95214658521887,8.59555226726836,9.50175485263969,8.54574977343761,8.39144374642799,8.97482533248307,8.5113105573061,"9779","TBC1D5"
"11728704_s_at",7.03006309504447,6.51011882641491,6.0051632978028,7.2792245347274,6.1034845214996,6.68965397208399,7.01696627546277,5.50843679753198,6.78445716253749,"9778","KIAA0232"
"11729576_a_at",4.46969648080242,5.18076891656412,5.69575048254512,4.90071107847781,4.90981287379864,4.60866254796005,5.03865454540937,5.34747781427908,4.95952835798758,"9777","TM9SF4"
"11755593_a_at",8.09108876058242,9.20634853554471,8.53393638953301,8.95605140341207,8.49773901287091,8.31386794379608,8.51610006504432,8.54235025327712,8.44506523038357,"9776","ATG13"
"11756176_a_at",7.92765816004832,8.08430805308507,8.45129806181898,8.21650876292998,9.59488009124906,8.68183034246511,8.70066023002303,9.16626337073778,8.78666885207116,"9775","EIF4A3"
"11758404_s_at",5.90878459832611,5.49465563898443,5.15997730477221,6.39339539763941,5.86195625840004,5.88312845645488,6.27494604467024,5.30336730648851,5.88312845645488,"9774","BCLAF1"
"11744111_a_at",6.16934592684179,6.78946550105485,6.63820060977473,7.10074397126999,6.69291013508126,6.50988467030143,6.42463780786558,6.91957228365055,6.619064886873,"9772","TMEM94"
"11722768_s_at",9.59451833110604,10.2198706223644,10.7405077393816,10.118962211015,10.0700011022003,9.2069599997829,10.0603773448069,10.5154561107902,9.42529525096105,"9771","RAPGEF5"
"11756566_a_at",4.44670739155872,4.99360487007681,5.21010496051812,4.51410876007076,4.60819933653199,4.52098094930473,4.14531282922616,4.81158315718381,4.22320385691568,"9770","RASSF2"
"11735701_a_at",4.03716630700784,4.50463118394326,5.23583883559353,4.24593528566136,4.57024289209008,4.47883650071235,4.3753892761289,4.89434812083241,4.89054634642989,"977","CD151"
"11744426_x_at",4.4432266626097,4.17234858591778,7.18318219579929,5.1079353533445,6.8845724584257,4.9184742552353,4.43104210402887,6.04091325185708,3.66498447007682,"9768","KIAA0101"
"11721972_at",4.67760401577665,6.08798512374965,6.43174485063211,5.24253224904438,7.7191488557656,6.23024889111642,5.55922607778821,7.4202630695294,5.22833714362781,"9767","JADE3"
"11716662_at",7.65606835263523,8.45158286047914,9.70838194764429,8.08339452771568,8.57391123225747,8.32237528110428,8.64002945838152,9.02072933136915,8.81370595311899,"9766","SUSD6"
"11754534_a_at",6.94738101683345,8.47584777654836,8.56538961583,8.35563651279714,8.73701354775354,7.40776539771739,7.67412903877058,9.08455442221963,6.38938820883212,"9765","ZFYVE16"
"11719432_at",9.81313762191013,10.4576483343488,8.56524586757046,11.0459281968128,9.09724529949267,10.0728021327273,10.7741000290584,7.9516723696864,10.6775518439767,"9764","KIAA0513"
"11744009_s_at",9.6756459554192,9.5164488636551,8.61376971777594,10.5224621620677,8.56898294937954,9.57709425031977,9.69273707996958,8.23776796601952,9.76346504677178,"9762","LZTS3"
"11715519_a_at",5.98873329842518,6.49927924922005,6.61702303859305,6.19509762499991,7.04698079256683,6.81056996062803,6.72432836294728,6.84974882930013,6.68747699531738,"9761","MLEC"
"11740243_s_at",5.92363644753343,4.55166814526765,3.77818614133248,5.88150081203105,4.35510927225295,4.93601847450422,5.40618432943935,3.98048607573499,4.36127732409307,"9760","TOX"
"11718680_a_at",6.32630580357797,6.36557847794202,8.18909363589129,6.55798852974839,6.61517468182843,6.50517192049076,6.12393435648633,7.07884754619992,6.33658717879957,"976","ADGRE5"
"11743453_s_at",7.12833647301875,7.50597578449259,7.50103130181963,7.9771254174774,7.66303407666572,7.71884535817195,8.02441504878888,7.91639350275517,7.5596383557776,"9759","HDAC4"
"11737259_at",5.94790704990905,4.96929516393715,3.29769483744999,6.16517596438686,3.71575741195608,4.86262891363449,6.44183850862863,2.63734574420944,7.11954899719561,"9758","FRMPD4"
"11746661_a_at",4.60105472412955,4.63099708812927,4.69878325464479,4.83923273032328,4.33124559534006,4.69840449622371,4.30846893213846,4.64594773836964,4.78707800191522,"9757","KMT2B"
"11721391_at",6.414169527382,6.78774461916272,6.12245376388144,6.64976906900042,6.9605098243801,6.45404599949068,6.3046312134777,6.60244251560285,6.48300087774517,"9755","TBKBP1"
"11734317_a_at",5.04856893949788,5.7009256122695,6.24804226987429,5.2319615560881,5.32989211413126,5.18758296555457,5.53054844187191,5.85405134507485,5.75762014574719,"9754","STARD8"
"11740210_at",3.69592880704696,3.56866085171782,3.25653312311507,3.58343534329343,3.52730043389429,3.79756267903299,3.72538842015839,4.0370917405114,3.30103596533715,"9753","ZSCAN12"
"11727198_a_at",9.09641614980701,9.36570305003762,8.02107141861528,9.61248534751953,8.8599139963567,9.47757660019959,9.9591859950643,8.75010311407194,10.0025224534296,"9752","PCDHA1"
"11724898_a_at",8.41244408139823,9.53160467364903,7.54659537818465,9.73342135644837,8.14134631569384,9.01568427172002,9.06718592096848,7.01901924925867,9.20765580462731,"9751","SNPH"
"11724381_at",7.09654622227194,7.6628793367218,4.5145621412245,6.5338694767657,6.20225381728024,7.41017946999259,8.35365129947807,4.22449446895522,8.22567748608887,"9750","FAM65B"
"11715394_s_at",9.27425890652512,10.4501713022287,11.1414039184471,10.2596479397035,10.5967442446049,10.6853416588734,10.4444969416917,10.8356901695466,10.3453615530269,"975","CD81"
"11739711_a_at",7.20501909195717,5.92281156940813,6.67210412931723,6.77314002301672,6.09514635725847,7.09044134656968,7.04820338435568,6.38111873218008,7.34950237460158,"9749","PHACTR2"
"11725220_a_at",4.87799562166757,5.00108676707202,4.91604742441081,4.43845968627523,4.80303651173697,4.72137255519564,5.14515313731627,5.22374660330802,4.63372655575089,"9748","SLK"
"11739207_x_at",6.11740658453557,6.30680210306531,5.90401368812843,7.10689635128026,6.96265181417429,6.62676059024276,6.77825186225112,5.57389973780479,6.41323831696466,"9747","TCAF1"
"11734661_a_at",8.75182183660746,8.94711044833127,7.9837131842482,9.54120176947939,8.10367378751679,9.07100363412684,9.38731554548196,7.47119165101688,9.28962941298247,"9746","CLSTN3"
"11728547_a_at",5.4707872356731,8.04730491729331,7.65744860395657,7.24393274732348,7.41653169702566,5.91570502996488,6.85224579308342,8.22807224934006,5.6585263431542,"9745","ZNF536"
"11725476_at",3.66375809892753,4.25284676885821,4.25994308137034,3.866609347557,3.22595069764002,3.62616181977944,3.92074338185886,3.50181405560055,3.87225368921089,"9744","ACAP1"
