"","GSM317711.CEL","GSM317712.CEL","GSM317713.CEL","GSM317714.CEL","GSM317715.CEL","GSM317716.CEL","GSM317717.CEL","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"36129_at",11.5565166067421,12.5856662673159,11.7546033974689,12.0891098691113,11.5921280436422,11.7679890840843,11.6203092675199,12.5012126825737,12.7584911933077,12.337624484088,12.3053480730621,12.1365328660753,"9905","SGSM2"
"37230_at",9.32749582915851,8.59890395502146,9.74570267275454,10.3073095988363,10.3736539029284,8.25750298239169,9.38846222696027,9.31032947898403,9.71270719231588,9.47023110946985,9.33042966630768,9.27922635979382,"9903","KLHL21"
"37408_at",11.1635829677604,11.080099217746,10.6577094994797,11.7662625986907,11.3548177879372,11.1080378118126,11.6961765411067,10.3552016098828,9.97989051840094,10.4333048164199,10.3278203853907,10.1376880925077,"9902","MRC2"
"37563_at",9.46061590141231,11.7030884838235,11.0604650529547,10.3302543975065,10.8810473102767,9.75931752267297,10.692025243082,12.2078997410432,12.2898283447316,11.8855927609528,11.4017307248946,11.1683088294115,"9901","SRGAP3"
"38032_at",11.1471585006832,12.3122518273223,11.6767099499708,11.3768158465467,11.3207874570555,11.8781722139272,11.4152499374727,12.8346746353738,13.6318741786485,13.2647659479915,13.0829070312911,12.6767317369031,"9900","SV2A"
"32614_at",8.88448586519116,8.819498434952,10.1273623823767,8.84252928398518,8.89921683363882,9.35677446798528,9.18618294640765,11.983630943222,13.2344637372465,13.2048339517355,12.8612442180283,12.410749137624,"9899","SV2B"
"38089_at",8.96021776250717,9.13332143244169,9.26727870605764,9.50213115897752,8.96663541891067,8.35476436508131,8.91972844050933,8.95676152810487,8.57717705487893,8.83326274432233,8.79132573727453,8.89647949344949,"9898","UBAP2L"
"41101_at",9.59701931624739,8.92796083279409,9.72608637771889,9.57751462311042,9.45101832117063,9.69232252777531,9.41387072584612,9.75350086866074,10.202736304432,10.0957978075556,9.87443013131508,9.72331465730964,"9896","FIG4"
"34260_at",9.29810046371659,9.46387372533115,9.42871509815487,9.46429651016649,9.47750699595663,9.21478837450148,9.31776795864556,9.22476687177158,9.62458376683559,9.46646261032155,9.34642821661015,9.21365968131079,"9894","TELO2"
"41675_at",7.97467235885051,10.1401218000489,8.50056916150156,8.38426177926504,8.52280365420057,8.30427085120384,8.47969446374133,11.5270893740602,12.1714874501947,12.2162562954553,12.146399146098,12.1464048238708,"9892","SNAP91"
"33787_at",10.2757586272432,10.6008628272355,11.2242005934214,10.3688017078131,9.8825562017635,10.355203923406,10.5992213786394,11.7988253872022,12.5068488062288,12.5295896736084,12.1267347910086,12.1789116676556,"9891","NUAK1"
"41714_at",8.67580563369898,7.51002474284588,8.35191331703915,7.90794799239655,10.2804752057904,7.46725181245226,8.68192929353441,11.0183814215658,11.3545695453068,11.2830679861207,11.3110160282262,11.2504862287192,"9890","PLPPR4"
"32175_at",10.5293974588823,10.6158968512886,11.1617023200762,10.8353941593751,11.0095270780345,10.1725651949607,11.0628671173462,11.1005201865096,10.8808541299962,11.0817564117817,10.9928688509822,11.1145820663415,"989","SEPTIN7"
"31788_at",8.10892059556291,9.04680908661969,8.34704894293876,8.18072223796819,8.11166270065207,8.48633190586262,8.56777688417073,7.96185120266279,7.87734509206686,8.00391115482778,8.06501869901521,8.14495016826509,"9889","ZBED4"
"39770_at",9.40294212989134,10.3842537425843,10.1601243609453,10.3247290888491,10.0160709025289,9.6364747844053,10.4401796407826,10.1931034086246,10.325423246378,10.4684240843436,10.4344090154526,10.5341368113164,"9887","SMG7"
"39771_at",7.97053632095607,7.59172988681207,8.38936047595481,7.86776861708817,8.14968291536743,7.9422455065502,8.12864712548789,7.63341862354916,7.76405865917059,7.55098926347124,7.62340878945647,7.81245556638822,"9886","RHOBTB1"
"40102_at",8.80742665622163,8.58567728481775,8.65015951446481,8.75601321491878,9.03616002185374,8.68967803920168,8.77042089593205,8.96547632868462,8.8644085144263,8.82163203693324,8.94785885232664,8.86401091981414,"9885","OSBPL2"
"40160_at",10.7395858064517,10.8024958991482,10.9621691204565,11.3327269893644,10.9319617997409,10.3494751271726,10.9270744593248,10.5868898371154,10.543280204915,10.5139825089087,10.5370013740977,10.4233575059617,"9883","POM121"
"34672_at",8.45555591016947,8.48933741833569,8.85979213188316,8.33913088307286,8.49639582340924,8.22051421439441,8.4048998581482,8.69642984780375,8.83561483863165,8.41013160833758,8.59449377730439,8.4336846093725,"9882","TBC1D4"
"32660_at",10.2543157905012,9.75359522476846,10.0980467547089,10.6138486782343,10.2739582822493,10.589357545231,10.307992272932,10.1697066083544,10.0392783913379,10.2439584408271,10.1608951371015,10.1565866325713,"9881","TRANK1"
"33237_at",9.56778205519773,10.4355368531151,9.60148956869728,9.7986560760629,9.73295680512534,8.28047166379557,9.80825823957011,9.77530604892861,9.97792128431054,9.47801979483376,9.39818167389707,9.30564084501938,"9879","DDX46"
"32244_at",9.07863201422409,9.30240019997934,9.33060877030883,8.67419342224233,9.71709422582384,8.54744688399956,9.37067573027291,9.15379176234848,9.50615796490957,9.40604863526571,9.24290378754643,9.2037533935498,"9878","TOX4"
"32219_at",10.3343956797089,10.6517673355349,10.3451015726103,10.2742288215212,10.9113348578109,9.82915066181379,11.5275807476877,10.834747358186,10.6959750696064,10.82337784459,10.739232606969,10.5904254197079,"9874","TLK1"
"32224_at",9.32779389376689,9.98335580850879,10.0756319941334,9.87667843626091,10.2242311577219,9.11467918612284,10.1558247411851,10.1336046368994,9.45136097319431,9.48803639000753,9.36652842242506,9.4013191398004,"9873","FCHSD2"
"32801_at",9.6032867474844,10.6773017293069,10.2809082741037,9.94167239000321,10.0572199589585,10.0345865442441,10.5085283230199,9.74265366222977,10.5209986825474,10.0381464103829,10.1127379533695,10.0487904198926,"9870","AREL1"
"35371_at",8.40312583529888,8.97266964657527,8.94057701375387,8.97519668388581,9.24446167472346,7.71366184666385,9.05933512222264,8.83638981569631,8.43402910037365,8.13618424267775,7.98787202241673,8.01278391083799,"987","LRBA"
"34189_at",9.20023251537097,9.71133404229723,9.5158434803857,9.50832431516414,9.43139006347938,9.63597459229269,9.40174615856823,9.28581006984136,9.14504421243714,9.16052245822791,9.24830769044209,9.04517341810722,"9869","SETDB1"
"32853_at",10.5257318123498,11.0575746738735,10.4857740551851,10.3081972613085,10.4811838471737,9.71431494059047,10.6252200512228,11.0428087435555,11.2750342818382,11.321641366524,11.3379412263153,11.0933891922525,"9868","TOMM70"
"33340_at",12.0358738921817,12.2681906726445,11.6530310758088,11.6627484309558,12.015523607997,11.9792045490783,11.9400705894876,12.5618462207678,12.5452322497669,12.5647989695472,12.4566786263982,12.4768661409671,"9867","PJA2"
"34214_at",9.83489268033121,8.36361414673269,9.6623683680518,8.57697150832189,11.5290120344563,10.2399057838816,10.4662974172327,11.6062894707921,9.58180295517934,10.1993046887516,10.0218891764549,8.65707114465363,"9865","TRIL"
"34257_at",8.82564184989331,9.16767001882639,9.73625216753019,8.82867501063786,10.3134900168779,8.25826585163257,9.53236670987255,9.84229866546361,9.55603230615138,9.70373458197923,9.65392729946822,9.4831591982429,"9863","MAGI2"
"34680_s_at",12.2003558720679,11.9134527362188,11.5058219448819,11.6053215204482,11.4296965460242,11.0059294208724,11.6102017373707,11.5747478565167,11.4052310427698,11.5530097856278,11.6818875475353,11.7689930106406,"9861","PSMD6"
"39580_at",7.77325455834148,8.7422262404079,8.36354444878096,8.53105832971522,8.62732870340949,8.31829017665419,8.51175425209218,8.70053016487191,8.95966008667054,8.7702555942888,8.67466200035941,8.41609792754691,"9858","PPP1R26"
"33805_at",8.72604326631734,8.83200555417027,8.58224130761944,8.65789592923468,8.92441342626101,8.58060028518855,8.2665631780952,8.8007017707832,8.50732074615116,8.65224656692756,8.51892649652596,8.46169137867157,"9857","CEP350"
"39589_at",6.68769933640483,6.83073719411228,6.80277373635533,6.77547552821738,6.6083027485773,6.90142572911846,6.86326820876909,8.21702849051701,8.68893893734124,7.8561865722655,7.66838298199836,7.88369916726414,"9856","KIAA0319"
"35188_at",10.9034787171001,10.8061134397646,11.1521362285092,10.9766809133381,11.0168886114427,11.6806974576504,11.095755925796,11.2285539105749,11.4816002349122,11.0505001920021,11.2855481802547,11.1457223706105,"9855","FARP2"
"35209_at",8.59093986888326,9.0228105942058,8.38888042397726,8.83822097645045,8.31541426793703,8.02366988161156,8.37229192407246,8.93016854864433,8.67959181056577,9.06409564363344,9.1379694753464,9.0042593821072,"9852","EPM2AIP1"
"33241_at",9.3903344673692,9.58086309003377,11.1359501585055,8.82805690718637,10.7430952577612,9.04891061534134,9.97005991201645,10.9093436114897,10.0323288169025,9.8769983899902,9.57907856735292,10.3551204904472,"9848","MFAP3L"
"35252_at",8.53760568675679,8.89228952646468,8.57005615871486,8.71030064645943,8.54586245501797,8.2969191991728,8.79031551825131,9.27484190045448,9.03095358641466,9.16254596569945,9.06421338192104,9.08486010297902,"9847","C2CD5"
"35253_at",10.6037620995041,11.3913362071451,10.5733805992318,10.3532014285855,10.3962176538287,9.92963837173955,10.4564862054642,10.4768094391633,10.0346390246094,10.3622656327206,10.2939175029801,10.3321698561196,"9846","GAB2"
"35633_at",9.44866859923296,11.672078545568,10.7796924160702,8.50503124783046,9.64953128041203,9.1208628871299,9.84157714068479,10.9427147533713,11.585262944448,11.0966598516803,11.2066763835265,11.1210319538341,"9844","ELMO1"
"35644_at",8.14674449074836,7.33926906598227,7.43176893669641,7.97047386799527,7.86863878430231,7.35795049527559,7.37806309052073,8.99613064068693,7.97701397958748,8.14727965098237,8.18483362206772,7.70195959026291,"9843","HEPH"
"35650_at",9.52676974678111,9.25997874232798,9.98278883927263,9.56807054922904,9.56858260148281,9.23051197714708,9.57248858623016,9.64657425604203,9.37335620762597,9.59275157072339,9.28126654044576,9.35367515457608,"9842","PLEKHM1"
"39658_at",9.12721592841166,8.57435765702844,8.86498958554546,9.20257529165718,9.05695200547177,9.10934586308868,8.8396596605122,9.22066442818377,9.26935638677316,9.31124172550102,9.17322983385533,9.10406094637825,"9841","ZBTB24"
"35681_r_at",7.94706677387351,8.08811365247049,8.85114539628091,7.97163317071854,8.03326948855849,6.39891911222609,8.39076995182309,8.04495467828336,7.24902995507064,8.87445701619585,8.88801228956202,8.99140790738207,"9839","ZEB2"
"39677_at",9.00088372825779,9.96816791700725,8.1834747418076,8.57319068526116,8.93565516292646,8.08824192040179,8.72386588055248,7.27192702536582,7.36904587120142,6.86425900152443,7.48538416289629,8.06446531452984,"9837","GINS1"
"39953_i_at",9.55043907511077,10.1581376208005,9.21410887160801,8.87368404693569,9.03275334010144,9.55262981872321,8.74346190659947,9.38701251934248,9.94151699784783,9.50960369932031,9.46582330538824,9.25320373259691,"9831","ZNF623"
"33253_at",10.0492490445844,9.28404315215699,10.8973251274617,9.89082035301719,10.630326435177,9.06933290852519,10.0578284000228,9.4613348454116,8.76461421338297,8.50864936375863,8.48179560902768,8.70619722834325,"9830","TRIM14"
"1803_at",8.75681171635549,10.2257240248956,8.52210680240223,9.00059653721851,8.82055051827277,8.54075475493085,9.04186381521012,8.15812993555479,7.97984709264445,8.04147056130443,8.11819543417394,8.62808340031462,"983","CDK1"
"36025_at",10.0100462829048,9.08296399469099,9.13533648010748,9.4757947659626,9.36007974315271,9.7615172904599,9.47147179493696,10.0614465555234,9.93681350831177,10.2945821241761,10.067664108115,10.3456258568938,"9828","ARHGEF17"
"36034_at",8.33083691960703,8.61034341557037,8.22634140436369,8.44991686781498,8.52674481941516,8.31824483768503,8.25322479633051,8.75038230605399,8.53422437528848,8.53293920984146,8.67655528852861,8.66550270100743,"9827","RGP1"
"39281_at",8.88998505736345,8.98003990784049,8.93573630115457,8.83490934860429,8.6036919339592,9.51937491255261,8.79242174621031,8.71245688991313,9.39978236794419,9.44055523160579,9.41845952252121,9.29517501090514,"9826","ARHGEF11"
"36050_at",7.19573883089923,7.70280200342471,7.61676833865441,7.47460474552028,7.44984256895001,7.41222601922201,7.37607564854072,7.73690056677524,8.34953792956212,8.34298065272834,8.10311850223349,7.73772852071153,"9825","SPATA2"
"36057_at",9.19181014884702,8.47748087807747,8.24763096506947,8.02533663776753,9.47324694565191,7.98832587898736,8.99304679386025,8.3467598193572,8.50485420255612,8.41010007625442,8.54266151011581,8.33713967665695,"9823","ARMCX2"
"34875_r_at",6.37459043498148,7.10386026019868,6.86605488133623,5.90466159900752,6.67061648881153,5.94245429152096,6.60273896638851,6.9008832209827,7.17413498879986,6.85306740630872,6.70170114671614,6.91855049650727,"9821","RB1CC1"
"36084_at",10.0622400169633,10.1317211886137,10.1550707976511,10.5116371253486,10.2882659095214,10.1735120146182,10.2762557651031,10.3167124675699,10.4946196218433,10.4801934501664,10.1519890508801,10.1618568217349,"9820","CUL7"
"41787_at",6.46526640626632,7.89684496169123,7.34274896668162,7.73969665514047,8.0942104267936,6.50493786892324,7.73874294714855,7.51505637948941,7.16720179495533,6.77557058977471,7.01481619383315,6.92211544144052,"9819","TSC22D2"
"40018_at",7.7052975316674,8.54186418649547,7.79741432867009,9.24342484453279,8.48707620722591,7.63776364666641,8.69143613178192,8.17243230859651,8.8439320996975,8.53447107215041,8.55530341101736,8.48620356475896,"9818","NUP58"
"35322_at",10.2785978527374,10.7634964653564,10.387361772159,10.2399985577922,10.2722915133476,10.0395139889859,10.5165791519956,10.2165116660635,9.88461112749146,9.95163886790834,9.97169343963464,10.040926503306,"9817","KEAP1"
"40032_at",8.36310957597211,9.16299632809785,8.82665197213808,8.97227127299022,8.96062145070846,8.77041115690478,9.00855892456769,8.12856133350636,8.56441762013272,8.42515227568226,8.41348003148493,8.21883697463621,"9816","URB2"
"36741_at",7.6642156185628,7.03672094324141,7.3810866235189,8.0006564099673,7.7902902350487,7.6655136339227,7.2942234955371,7.63319048676496,7.49340684429533,7.54195337064472,7.30353298743212,7.19952014046377,"9815","GIT2"
"36545_s_at",7.74679346312212,8.33081334877384,7.95410579856336,8.0887728036861,8.16942955263325,8.26386697068357,8.09834790183414,7.51996563007618,8.19506726121803,7.69614378863791,7.71023862398562,7.50347644128492,"9814","SFI1"
"41830_at",11.6080889738144,11.1042595213426,12.0364696907644,11.1813207545608,12.3001762192917,10.6019370080384,11.6038007244463,11.8704717939798,11.2345322274815,11.2212338293494,11.2274524640239,11.0626195570245,"9813","EFCAB14"
"35744_at",8.85102590808134,9.12853420232025,9.23145330397089,8.81112149113542,8.91574890374388,8.96850731153116,9.03106872643448,8.90033475435514,8.65998438823082,8.5705941979161,8.85067175109434,8.76435105212531,"9812","DELE1"
"36562_at",10.0921618084876,11.1120939437447,10.5216189346798,10.1899168560573,10.3089726411347,10.4003099958579,10.1323496115855,10.8133923340662,11.1059349065399,11.0928999841004,10.8436562122656,10.6276197673475,"9811","CTIF"
"35768_at",10.5202429917116,10.7642133675687,10.6915879937727,10.8038812419612,10.8788307938222,10.7058220460253,10.7465763198352,10.7005987374418,10.6985322160269,10.6518123468766,10.6090562504068,10.3784903136428,"9810","RNF40"
"36154_at",11.217318156196,12.0436900396732,11.6164958621562,11.8809549965229,11.6349682346273,11.4647628245036,11.6733104193969,11.9808027205586,12.4122234986062,11.9448218228896,11.8588217145051,11.8070771630782,"9807","IP6K1"
"36155_at",11.1802623887315,10.2412851585396,11.0845688644434,10.3087665693872,12.7463789507226,11.5108450079481,10.4963506403271,12.404722374044,12.5571629352618,12.6460657947323,12.4358627008739,11.7187814530788,"9806","SPOCK2"
"36192_at",11.0840792551865,10.1926250368053,11.4469338591422,11.6844451254244,11.8412946840002,11.704410704504,11.844719720062,12.0335819725757,11.9694143742336,12.2548328943283,12.2093231027884,11.946954394163,"9805","SCRN1"
"36198_at",11.9381012154529,11.7130165439508,11.5581014303568,11.7155576001443,11.6265446696196,10.7547822990369,11.758710818805,12.3000285465951,12.8555044331646,12.5951995234328,12.6800748881534,12.5231391554013,"9804","TOMM20"
"36616_at",12.5447498645646,12.0853041274771,12.6850571815786,11.9653632219568,12.7880679791864,11.3937664733948,12.4073322085795,12.4909620819421,11.7845153302098,12.1357785541359,12.0455420237678,12.4712552838325,"9802","DAZAP2"
"37174_at",8.11294845437854,7.95538919259296,7.98811402548153,8.2830737970317,8.15136409946164,7.28856369012225,7.92493004627176,7.73433511523884,7.08442888052671,7.36383945475259,7.55659991730352,7.51024986750109,"9801","MRPL19"
"36221_at",9.27686132138229,9.05739556215226,9.70327002271042,9.19433829697828,9.59003720092082,9.1360503519955,9.04781596520423,9.72683363148959,9.85269620330872,9.60693597583153,9.66702636127124,9.8305058095151,"98","ACYP2"
"36942_at",10.8196918049636,11.952449364533,11.9142088965142,11.4949422460625,11.9844103816177,10.7232181107612,11.8423066084206,11.6297025520343,10.9435406455256,11.2153535344242,11.0108521926594,11.1183572499048,"9798","IST1"
"36954_at",10.3070088504445,10.8882023104904,10.3549861810406,10.7469940564088,10.2189574280311,10.1645597299153,10.2961109769827,10.404587480284,10.3697935605404,10.1008769537149,10.2676303724541,10.1670349175325,"9797","TATDN2"
"37191_at",10.9260800024055,11.1531826658967,11.6593593691831,11.5211696772035,11.5638766930356,11.2396767707421,11.635761130152,12.8585210598023,13.7715719777002,13.4423902590241,13.210756337837,13.0122033226376,"9796","PHYHIP"
"37292_at",9.09930700431469,10.1499998681667,9.18651139719683,9.76557813151397,9.15504730734187,9.19030526985795,9.72161793654427,8.86574090791481,8.03284135211734,9.03662753164375,8.93523545565872,8.69702250829858,"9794","MAML1"
"37293_at",9.10916774756513,9.96658364206868,9.56984907980384,9.58796464530544,9.66317301394382,8.52163990158424,9.39709839963174,9.5686102604887,9.57246377679652,9.3059472240028,9.03152847742923,9.04619051853379,"9793","CKAP5"
"37312_at",8.7183436059406,8.45542851799556,9.3295677893523,9.14172868385343,9.01831338469421,8.85083750092122,9.77036281867773,9.54388069182298,8.53939253520797,8.77891534512602,8.69341835574071,8.66003714967598,"9792","SERTAD2"
"37320_at",11.4142567038046,12.8814297504274,11.3853403028718,11.0460496572713,11.4894304474966,11.1584996150348,11.6007140594811,12.1376795572282,12.0653932965591,11.8193014569,11.7072768729491,11.8554609661842,"9791","PTDSS1"
"37359_at",12.3553933237339,12.9118043858312,12.2593912009057,12.2608065173355,12.5067783957285,11.6451871633563,12.5024289755571,12.4630737217339,11.7599569358761,11.5333069954258,11.5618329588506,11.7477576501966,"9789","SPCS2"
"37363_at",8.62424590446754,10.5473080311783,9.36013753156606,7.8262466062624,8.74592496866213,7.24052965129511,9.85358276721324,9.40936158262248,8.85856803181782,8.90124112144788,8.89884217638278,8.47181276228384,"9788","MTSS1"
"37232_at",7.6913165033905,8.91946713065767,8.794554222988,8.46428378147225,8.34354138907175,8.36825607057594,8.50685381625087,8.23322829857882,8.37353949125885,8.3237160106012,8.20762462509278,8.09365350410219,"9786","KIAA0586"
"37390_at",9.66183059776789,10.5683397423259,10.2349980046073,10.1053507001863,10.5076758051949,9.69852736293578,10.3174077472546,9.74780425431858,9.92448529548941,9.73473795585461,9.6962356860712,9.64272762650398,"9785","DHX38"
"37654_at",9.65534170316811,9.76333707940748,9.76495888209991,9.65612193621965,9.85232943462508,9.65756932691065,9.68524246369133,9.74690380387944,9.87266675050583,9.79153606162461,9.61271504929003,9.63903488025155,"9784","SNX17"
"37265_at",8.23180091927363,8.11834881753182,9.37668381486501,8.43977965178866,8.6180391611906,8.18950032548207,8.75582311184187,9.83139723069921,11.2904447067017,11.2154604188644,11.2910506340617,10.732509682885,"9783","RIMS3"
"37695_at",8.24168011068313,10.9082863102592,9.12920740349498,9.08810114079337,9.01784310783002,8.17429492682809,8.85339044849226,8.95066586243014,8.51503204894076,8.62020126878046,8.73476214781937,8.73717629268684,"9781","RNF144A"
"37281_at",10.1585382601337,10.986030623699,10.9320612640421,11.1762842210984,11.1452438188972,10.7574606868508,11.2484421699087,10.7258008712446,10.0506688731703,10.1240190260348,10.055782039412,10.1772228590047,"9780","PIEZO1"
"37531_at",9.89714491418084,10.0610357457475,10.2329368247986,9.95592110556951,9.92788761846764,9.99508380436245,9.65958365347573,9.80179372502948,9.90748257586823,9.83272972256811,10.0556636002953,9.85941059569731,"9779","TBC1D5"
"37748_at",10.3765779529237,11.5017945944584,10.8311222717086,10.4988254757879,10.8700083344953,10.249127877287,11.0017626699045,11.1718504387511,11.1887723956078,11.1618421995318,11.2667270093384,11.0748864615061,"9778","KIAA0232"
"37751_at",9.12311062433492,9.64784409015466,9.20805229494524,9.73543450655757,9.28463787212304,9.09032014241983,9.37163480341165,9.03391349494385,9.21980498122954,9.14385195938075,8.73590263487295,8.65504023866416,"9777","TM9SF4"
"38020_at",10.5373151805923,10.9952860816373,10.9595326268308,10.679578009459,11.136118218864,10.3688534846553,10.3101039410567,11.1969793087097,11.4749051295095,11.2620314228518,11.0804152829686,10.7263465752773,"9776","ATG13"
"38031_at",10.039036577722,11.5023891767411,10.6474344072403,10.6570602453449,10.9440330835222,10.0095694186386,10.8284716398486,10.1576143521705,10.0755454122849,9.88226387457106,9.83108697734911,10.2308114267735,"9775","EIF4A3"
"38050_at",11.4031407652337,12.0835802427179,11.264274320998,11.1632743202952,11.5298876516064,10.2263280771167,11.3441067008225,11.4075273526156,10.9210265409627,10.757285449662,10.7590928964925,10.6686987825811,"9774","BCLAF1"
"38062_at",8.78514952860724,8.39111635059517,11.3019530367122,8.49775517535026,8.87816005920667,7.90246938409688,8.95564202363123,9.1279430529482,10.0790275882143,10.3219940120976,10.4236330377851,10.4373345712682,"9771","RAPGEF5"
"37598_at",9.37213147617655,11.9131217492061,11.8759089204078,10.8256182331518,10.9628991938724,10.8639340002201,11.8800196368645,10.7385294679111,9.83857354614139,10.5561536636169,10.1038113307205,10.4133969770728,"9770","RASSF2"
"36644_at",10.7566183255117,11.438187104588,10.6930097405571,11.4172929698844,11.0256450612258,11.6655274470993,11.3827596071034,11.282671264176,10.5699015444455,10.6064320091933,10.5036559102246,10.7431188989475,"977","CD151"
"38116_at",9.34071139342248,11.1120709638392,8.7421774494443,8.95354555670824,9.54782046880374,9.18127230229394,9.88247479625915,7.38618801008518,7.14305117898278,7.47445727996999,7.59586029733468,9.00242566225547,"9768","PCLAF"
"37636_at",7.97279747561326,8.57025052843642,7.96342552868749,7.30931767816791,7.43868090087042,7.53842964260647,7.62262907371749,7.24983436517779,7.12698651899113,7.2803595146849,7.29637569609113,7.37531544520824,"9767","JADE3"
"38393_at",10.0394302753675,9.43817836284067,10.3266899693771,10.2833103498176,10.1570149931267,10.091188906461,10.7696075260581,9.91936215782837,9.68122572413146,9.48070979993137,9.56805751090526,9.3212776815791,"9766","SUSD6"
"37914_at",8.08154046062401,8.66092553690475,8.63619875220916,8.13281666220419,8.55616616219832,6.46927849234822,8.11610003482077,7.74625711210944,7.75135921662958,7.8760697779833,7.57689925837724,7.72584594842566,"9765","ZFYVE16"
"38735_at",10.6160674501337,11.0508780604953,10.7939427077567,10.6413010190227,10.8025948713858,11.1875178394547,10.6119370442102,12.6339014504529,13.1161973031368,12.8175357021687,12.5306237203906,12.5639688839854,"9764","KIAA0513"
"38248_at",9.72571107025245,9.76624863290519,9.47547043246712,9.59377099097125,9.82670693065825,9.61082080159949,9.52493434297111,10.6084743283354,11.8284986979016,11.8661828960418,11.8628948073565,11.3563982660111,"9762","LZTS3"
"41728_at",11.5890399542496,11.0680204972783,11.3224069736345,11.890606612358,11.6461966464136,11.5808774462598,12.0534056983672,11.6793043574731,11.2668785252226,10.9455529598014,11.0605729897994,10.728273493414,"9761","MLEC"
"33316_at",6.64114159024229,6.53469883371108,6.52457321836781,6.73418688580162,7.0911965497171,6.86924747543454,6.6602215792621,7.5210510990075,7.66183316166677,7.39014111241396,7.33206665640106,6.97884402360064,"9760","TOX"
"35625_at",10.6374583553469,10.8359997469219,11.1151915767143,11.6077815447601,10.8822845087881,11.127295601394,11.2139399230692,10.8753066166885,10.8039514949162,10.5660640921026,10.5854532771909,10.6132526529757,"976","ADGRE5"
"38271_at",8.02215902617079,8.28698978032837,8.17394055329502,8.1156735500814,8.6976373840972,7.28519219856136,8.56327630954042,8.08289643351199,8.57405307913684,8.58930419216624,8.38914005877053,8.2681594825995,"9759","HDAC4"
"35030_i_at",6.97284410844243,7.14352866318526,7.1285702257024,7.24125617422915,7.24892519589968,7.38909446215736,7.25025000186554,8.08228642756951,8.44381590875883,8.76641128805674,8.4330614514548,7.83593455987928,"9758","FRMPD4"
"38284_at",9.46907288555139,9.8426231122746,9.35755023803774,9.69689261399223,9.43081456504694,9.69312435311885,9.30551540962525,9.41026004273404,9.13696810870786,9.67899697275817,9.67618444304768,9.60570197724569,"9757","KMT2B"
"34034_at",9.39769703411687,9.48109521731052,9.57786479006748,9.68823682938812,9.41521514204156,9.47546704900239,9.56933970431201,9.4213074884367,9.55487434810844,9.41638475435508,9.50754897044363,9.46365141169824,"9754","STARD8"
"41107_at",8.99299521171019,9.53488938974045,9.34126968049807,9.3267219385984,9.24695575864642,9.44733290979886,9.18792898551982,10.2757414075374,10.787153672174,10.8140303419423,10.5135526362635,10.4433809135069,"9751","SNPH"
"37112_at",6.50967389164206,6.34178725613142,6.47016194976427,6.45965185616288,7.45246673561528,6.25786618709827,6.46240118386341,7.62000081560039,8.76383997022837,8.99098972058703,9.19948659880161,8.72587695128822,"9750","RIPOR2"
"35282_r_at",14.0704928522814,14.1846632673129,14.6127401157934,13.9898130414522,14.6318703434133,13.9517163301414,14.4838274711645,14.4083337532438,13.9759414264334,14.0503765639859,14.0852281031225,14.0752560498935,"975","CD81"
"38669_at",7.41579680268338,9.06197931157219,8.5115946711183,8.61330895764735,8.46398511114135,7.81223783376529,8.57846679195675,9.27985342308754,9.23928988979297,9.27922643300629,9.2756042093612,9.02691929684418,"9748","SLK"
"38694_at",8.59699881630366,8.53197232123195,8.18276157438776,8.42847606544992,8.38694531899916,7.85910990030178,8.36537493168535,8.25223516172661,8.54266377001296,8.7136935897455,8.99536592361422,8.93773843900019,"9747","TCAF1"
"41423_at",11.2513323267923,11.8942201200487,11.8199705478135,12.2515058070338,11.7136218926603,11.6847661287893,11.8989111850063,12.6322055397878,13.4349646552672,13.2383298201383,13.2619834723669,12.7318603882478,"9746","CLSTN3"
"37169_at",6.71579202323223,7.24911531302097,8.24678863975679,6.99666957497274,7.12079889162272,6.65886681433325,7.17655386556203,7.38163797963563,8.2374589234152,8.36481276234126,8.1776829901997,7.80926897235268,"9745","ZNF536"
"41455_at",6.56072163669314,6.88599166383656,6.43370981354352,6.82787672525207,6.62162316126742,6.39001063023037,6.4561117882316,7.68535514219902,7.62457584378729,7.4871653731581,7.25470170809839,7.16035691926563,"9743","ARHGAP32"
"37437_at",6.99987196036198,7.28931378569891,7.06401744731191,7.30949448154096,7.36608732853139,7.42109000518001,6.99397497023253,7.13539553176373,7.28943498028111,6.93656865292226,7.13934153804865,6.81281438824117,"9742","IFT140"
"39019_at",13.2354601522725,12.1854512838651,12.4712281304429,13.0517155447611,13.0381393477204,11.971021134588,12.9082573010129,12.2952698724357,11.3947763440053,11.8730817199558,12.1811714019307,12.3690271673018,"9741","LAPTM4A"
"41464_at",10.2951099878088,10.4895904354537,10.4446036921921,10.7088436085804,10.4518309493838,10.4615431085378,10.559130661682,10.4151550430617,10.6517200744439,10.3897113332247,10.3279325711675,10.3377115230816,"9739","SETD1A"
"37438_at",6.91633245625629,7.19465054837814,7.3313903265707,6.88893156204245,7.28244695171873,6.83834230834201,7.30372936107737,7.2191595054958,7.4281347892824,7.61227510801631,7.41189734725474,7.49036993331554,"9738","CCP110"
"37446_at",8.50407905029093,7.25177480344354,7.90022158812059,7.77569184683024,8.02872989734328,7.69761595763373,7.87613713369898,9.45168399690036,10.1188330893884,10.213970258612,10.0575399080212,9.90155775819756,"9737","GPRASP1"
